,Merchantnumber,all_transactions,sum_amounts,harmonic
55436,62006362060616,13,2055018,0.184981557979
55437,062006362008958,103,146559053,2.95768630632
55438,62006362045788,292,98550745,4.29039247358
55439,62006362050580,55,16856024,1.38027398925
55440,62006362042297,12,12030,0.16130956388
55441,62006362059920,699,6782225643,67.084299693
55442,62006362041331,3,3012,0.050460793502
55443,62006362053239,5,5018,0.138000977517
55444,62006362042012,132,12279082,1.77566258716
55445,62006362066776,95,812820166,0.319269486573
55446,62006362057553,56,1282957060,0.365188742702
55447,62006362069006,61,3736021,0.346637998123
55448,62006362063525,91,145100050,0.780904653475
55449,62006362062318,91,12806027,0.352471682627
55450,62006362038631,174,195510160,2.24313300849
55451,62006362062553,73,1977143122,0.416581972279
55452,062006362017842,407,228604528,7.34173656204
55453,062006362034213,1701,252487523,78.6786807064
55454,62006362043905,69,27080020,1.25195526571
55455,62006362050400,63,128301048,0.654761547589
55456,62006362059685,33,548062033,0.431370822464
55457,62006362059606,6,104019,0.171491948261
55458,62006362060420,234,941662048,22.4279299302
55459,062006362016270,131,134609045,6.14601179562
55460,62006362063425,21,1951021,0.338311540453
55461,62006362058759,106,440136486,0.97810607358
55462,62006362042859,33,1209658789,0.227549174687
55463,62006362042134,505,113263012,16.8017165247
55464,62006362050772,153,9077031,3.77299623314
55465,62006362056421,407,175689616,30.3757348703
55466,62006362060818,91,4261978123,2.38580189798
55467,62006362044888,79,76661001,1.36662732934
55468,62006362041669,44,22115020,0.551926520546
55469,062006362036023,270,5203042193,2.69824946017
55470,62006362060534,9,5593078,0.289623462741
55471,62006362058950,102,1965207338,0.873936781764
55472,62006362060802,50,40989088,0.8820678916
55473,62006362051164,16,70061,0.187493050163
55474,62006362057801,11,55010046,0.184371912752
55475,62006362064340,119,1926857017,1.08173005512
55476,062006362026906,68,68569042,1.45290707764
55477,62006362067699,56,27725019,0.310110687783
55478,62006362040260,145,91468028,5.36786348849
55479,062006362030711,102,9887621084,0.791309123232
55480,62006362061412,156,7364357615,2.49190825241
55481,62006362046169,1108,3244388055,12.6074198475
55482,62006362054016,176,180884016,5.30095140144
55483,62006362044882,5,5020,0.092395822075
55484,62006362046570,117,3108678068,1.246961663
55485,062006362036585,119,11861024,2.15623666871
55486,062006362024255,41,5421024,0.308340919098
55487,62006362065668,70,2786601162,0.319947518993
55488,62006362101218,14,112047,0.0368826376188
55489,62006362105477,123,474082040,0.365779874297
55490,62006362066240,302,287682048,1.01935301748
55491,62006362061256,123,2555511224,0.804761601763
55492,62006362100364,24,8258069,0.0777681649666
55493,62006362107937,59,52713043,0.149228910718
55494,62006362100239,89,12337061,0.301365481886
55495,62006362069164,83,214782027,0.28264280063
55496,62006362102785,317,186964543,0.883080755995
55497,62006362105678,235,926093031,0.636126448277
55498,62006362106393,428,77354039,1.0716484411
55499,062006362037997,152,3538649954,1.02060208302
55500,62006362062290,64,954329103,0.315891953362
55501,62006362107436,7,34015,0.0224901413181
55502,62006362062627,44,2326222054,0.382057158905
55503,62006362109202,70,65408417,0.155865325711
55504,062006362033968,14,1076968028,0.417689018731
55505,62006362064336,2,2005,0.021978021978
55506,62006362062656,95,26937027,1.18267707151
55507,062006362005053,84,31947000,11.8928161091
55508,62006362056106,13,40057,0.167374654146
55509,062006362027916,65,37418040,2.54377753751
55510,62006362063155,55,25425055,0.626607995158
55511,62006362056396,63,205816266,1.35138858926
55512,62006362059292,283,739780087,5.79133094912
55513,062006362022623,685,797467044,11.4811617886
55514,62006362058374,61,1474055,0.657456682258
55515,62006362053687,10,37044,0.156058877436
55516,062006362030155,143,5918415088,1.55637322951
55517,62006362056328,10,37042,0.188860205886
55518,062006362018452,79,44052004,0.986844522035
55519,062006362036646,310,16088565853,2.31698405892
55520,062006362034199,543,356462028,29.584588269
55521,062006362034194,23,85973107,0.237772918032
55522,62006362059513,254,144621293,4.23871592485
55523,62006362054202,11,47046,0.167203157839
55524,62006362061776,77,50105099,0.533890226713
55525,062006362002355,95,2270737056,0.502671167914
55526,62006362055582,5,473012,0.0783780462293
55527,062006362038235,100,255126064,1.31056608696
55528,62006362053332,15,69050,0.179776763717
55529,62006362039630,4,4016,0.0649809170427
55530,62006362060069,9,36024,0.103579281385
55531,62006362059577,143,37737031,7.93394217581
55532,62006362058344,25,26220059,0.206525684292
55533,62006362052744,4,4014,0.0811992794385
55534,062006362030904,12,4318035,0.268736648037
55535,062006362034805,121,274452012,3.46231642573
55536,062006362032860,200,3215528755,3.10143970869
55537,62006362041013,50,60104061,0.643535650293
55538,062006362019185,223,219921041,2.35140918753
55539,62006362058603,62,45375020,1.91784934214
55540,62006362058150,53,14896027,0.860763546629
55541,62006362059130,26,245612044,0.72454048317
55542,62006362047431,451,28987251,34.7907379988
55543,62006362043794,47,105886027,0.659185398217
55544,62006362055029,28,36238012,0.534882587801
55545,062006362003235,72,55374019,27.6723176563
55546,062006362005723,119,504554335,3.53468852806
55547,62006362061476,93,493047020,4.67177537252
55548,62006362059397,319,3087480000,7.89603497108
55549,62006362040142,314,37596534,36.8664020574
55550,062006362032632,48,184745047,0.586664947282
55551,062006362029024,126,2351992784,0.564903952418
55552,62006362060711,63,53432028,1.32140285468
55553,062006362037286,95,1528716144,0.632643635786
55554,62006362058384,8,1058023,0.127843994959
55555,062006362032607,47,284085020,0.696717953385
55556,062006362024569,49,1063115069,0.261709207734
55557,62006362062393,66,23553853,0.974555559937
55558,62006362051399,114,42805023,3.02830786165
55559,62006362059417,18,3174060,0.110369582451
55560,62006362061438,90,306931079,0.384183561188
55561,062006362021734,34,15239458,0.31221105041
55562,62006362064226,160,207604124,1.56474015516
55563,062006362031146,165,115292028,2.61168030937
55564,62006362044418,17,197535039,0.166391958978
55565,62006362039471,63,5393034547,0.648001431956
55566,062006362037252,120,9681528,3.30545598955
55567,62006362049966,44,321642091,0.39265268005
55568,62006362039677,28,338968029,0.379612384926
55569,062006362032086,98,13136868084,1.82293233954
55570,062006362037205,287,154266494,11.6314079102
55571,62006362069259,57,2625206058,0.236139862083
55572,62006362044126,56,32883032,0.570672600392
55573,062006362035858,68,3397085589,0.467563350627
55574,62006362039127,47,2828040,5.84968191861
55575,62006362042726,33,80305020,2.18789796746
55576,062006362025656,14,15737028,0.162556394132
55577,062006362016964,25,995052,0.636059410776
55578,62006362057134,13,2202008,0.483838524286
55579,062006362025084,24,1122019528,0.726800801547
55580,62006362048490,109,260157031,1.61313906529
55581,062006362034585,10,37028,0.105953459718
55582,062006362033342,107,11747108169,0.721518744487
55583,062006362023182,17,71044,0.130166026525
55584,62006362050237,151,188727050,0.526794605878
55585,062006362022751,202,13320289364,1.72895997294
55586,062006362011081,5,5834016,0.141214402428
55587,62006362047367,100,1847934067,2.47926071055
55588,62006362046742,109,1094819083,1.29052067693
55589,062006362009544,45,2607020,0.810354700002
55590,62006362054726,182,132154076,1.1993374284
55591,062006362013740,284,36329658,10.6918734193
55592,62006362063594,274,233669505,2.96547567882
55593,062006362026485,126,3353815061,0.896435157168
55594,62006362052170,12,11064019,0.370469752189
55595,062006362031233,584,311445520,5.8939825048
55596,062006362038071,65,5314440064,0.778451089263
55597,62006362041092,164,156730016,17.4918691542
55598,62006362059176,38,103492028,1.17526806206
55599,62006362044438,41,20270067,0.629517085727
55600,62006362062141,100,154092084,1.02476053206
55601,062006362034623,45,312519037,0.568527362836
55602,62006362049706,13,1912032,0.173059799379
55603,62006362051139,16,65015044,0.137377090217
55604,62006362101368,97,434040639,0.305729284987
55605,62006362101182,124,13303817,0.553280610698
55606,62006362056874,268,399934052,12.6548984888
55607,62006362044828,49,364490308,0.775202687523
55608,62006362100136,103,25509693,0.475433580094
55609,62006362066320,142,5521738031,0.572993503233
55610,62006362102158,7305,717742560,18.6175749902
55611,62006362108070,154,524699044,0.372055364766
55612,62006362105481,1022,999541041,2.56411161765
55613,62006362110752,193,348563044,0.539081976542
55614,62006362108597,98,18565019,0.278478826944
55615,62006362102377,60,29548031,0.151971306835
55616,62006362103369,126,73361043,0.372063121386
55617,62006362055361,470,560277048,2.29332983682
55618,62006362054807,28,8478079,0.257763720287
55619,62006362100321,84,2841775047,0.260132067066
55620,62006362113582,51,803363039,0.124711648201
55621,62006362114086,49,24959034,0.110034497251
55622,62006362105619,38,11297039,0.108604726469
55623,62006362111318,376,579499028,0.882063220776
55624,62006362111232,269,15240031,0.705346758933
55625,62006362100841,45,3093610545,0.127982260929
55626,62006362114316,62,81352246,0.137369625105
55627,62006362109872,327,570570045,0.750203415985
55628,62006362108996,976,308414365,1.94320542722
55629,62006362053508,672,598414099,5.54606067873
55630,62006362114340,4,4018,0.0111051212938
55631,62006362051430,88,269578140,0.253097080335
55632,62006362101237,32,348502053,0.0862905304752
55633,62006362106065,72,1044956031,0.188558146158
55634,62006362041378,116,148223586,0.595432765232
55635,62006362112509,65,3735019,0.178456126222
55636,62006362108380,1779,2377352667,4.1029146362
55637,62006362047073,100,1320260020,0.245967330127
55638,62006362068389,35,123845055,0.139656811539
55639,62006362104701,1361,13747274519,3.333469696
55640,62006362106285,16,75022046,0.0446851292718
55641,62006362065253,60,88397075,0.238413232492
55642,62006362107252,161,1340024036,0.412109985657
55643,62006362049444,170,125160808,1.21515226982
55644,62006362064297,76,51361079,0.377829680542
55645,062006362026188,8,24007028,0.142202742196
55646,062006362008390,487,73983364,33.1040781687
55647,62006362062770,102,612850083,0.562247946217
55648,62006362060443,161,14674015,2.75140910167
55649,062006362030417,30,2908020,0.466928219533
55650,62006362044825,6,240003012,0.148295315391
55651,62006362063077,75,6492029,1.33043074201
55652,062006362028914,92,416714893,0.68432665043
55653,062006362031862,14,240076024,0.141649830094
55654,62006362068170,6,33009,0.0413793103448
55655,062006362038381,2,2008,0.0134324994366
55656,62006362044711,54,25694024,0.896617657163
55657,62006362067145,36,259697030,0.247330346308
55658,62006362040507,12,4186018,0.243563653822
55659,62006362041347,2,2007,0.0137931034483
55660,62006362068017,262,380908071,0.926176302601
55661,62006362111988,131,71307029,0.329621866148
55662,62006362107392,18,25061040,0.0447871006347
55663,62006362059936,26,109706024,0.355995059447
55664,062006362029179,587,14771171189,8.2622457616
55665,62006362066669,111,346661023,0.623129600853
55666,62006362045016,81,1960386117,0.784292512047
55667,62006362054245,18,72067,0.254018435232
55668,62006362066160,47,56268055,0.248011827873
55669,62006362050839,18,81068,0.227493594447
55670,62006362064318,11,1064008,0.124578974786
55671,062006362031827,241,4934623676,2.64822128045
55672,062006362029674,20,380007028,0.261002918815
55673,62006362068168,12,84013,0.0756650246305
55674,62006362055995,112,999453166,0.406740230596
55675,62006362055482,84,2672478078,0.654841849499
55676,62006362056459,288,3780145068,4.34082281237
55677,62006362047586,17,17028,0.20695776794
55678,62006362042529,118,542279032,4.11972026508
55679,62006362061276,30,227095000,0.408823067443
55680,062006362010910,8,3307028,0.132697448148
55681,62006362062402,38,119591034,0.435556873927
55682,62006362068475,1407,475937084,4.61288488892
55683,62006362101086,443,38491550,2.06096516391
55684,62006362101634,200,105390161,0.677163915617
55685,62006362051783,180,490237040,1.89174086245
55686,62006362101184,37,63545051,0.145025803608
55687,62006362101332,17,4383809,0.0738795276857
55688,62006362069486,2,2011,0.00990099009901
55689,062006362030630,91,3125475692,1.91641591858
55690,62006362044967,24,1970404016,0.299862387444
55691,62006362052438,87,19118791171,0.743764949152
55692,062006362037354,118,57426064,0.927435132089
55693,62006362069234,18,18091,0.0639242396104
55694,62006362101993,86,7495143047,0.2670664304
55695,62006362041790,29,80618021,0.452926977321
55696,62006362060473,12,21072,0.172086309636
55697,62006362046227,66,18197184,0.462249401031
55698,62006362067430,3,3011,0.0198984605306
55699,62006362058504,346,5043747072,2.77187557249
55700,62006362108039,260,20092219035,0.62003915425
55701,62006362106795,325,59375441,0.825068766073
55702,62006362108419,104,2589188211,0.278483785778
55703,62006362104062,101,1877301555,0.263674163595
55704,62006362101750,45,5471023,0.203547720866
55705,062006362030226,1754,325611512,46.7683964209
55706,62006362061058,106,5439243538,0.827096691723
55707,62006362063906,103,4361714044,1.14531489423
55708,062006362031442,109,1825244036,1.6580570913
55709,62006362059110,23,183712054,0.490162384153
55710,62006362043564,106,71079036,24.9506281579
55711,62006362040164,287,80444368,19.3670096577
55712,062006362028402,15,371050,0.258719612115
55713,62006362044950,341,8300979161,4.8217990602
55714,62006362058857,76,430286566,1.29396609457
55715,62006362054865,158,295804091,0.869147402584
55716,062006362025300,7,16020,0.124664377671
55717,62006362054815,69,2972601060,0.374657146532
55718,62006362054162,8,28195023,0.197809861037
55719,062006362036676,9,65309023,0.31312259503
55720,062006362016958,1002,173830578,96.3076847764
55721,62006362063069,29,132078041,0.22284414962
55722,62006362116229,99,77398029,0.220375336177
55723,62006362114959,159,62403027,0.359657388227
55724,62006362119129,82,77345019,0.170792714689
55725,62006362118942,307,140805019,0.628833416937
55726,62006362114452,74,63078032,0.162205964943
55727,62006362114758,163,274097028,0.41065331451
55728,62006362056530,59,215516030,0.872561698448
55729,62006362118905,283,13940019,0.602464632588
55730,62006362057445,130,7737369171,0.549898354749
55731,62006362045780,204,131051018,5.90357773168
55732,62006362105492,48,591885875,0.128906466226
55733,62006362105392,75,154011047,0.188423856088
55734,62006362118463,43,218556024,0.0866069945986
55735,62006362119651,146,1921569120,0.293414205683
55736,62006362111927,8,8031,0.0204327478039
55737,62006362107337,32,121098031,0.086353890878
55738,62006362114997,68,28344015,0.16896662509
55739,62006362118843,54,363034009,0.117817967863
55740,62006362119299,187,84527019,0.384337996751
55741,62006362103627,220,127392043,0.483533777784
55742,62006362115139,1296,8503130571,3.3090723717
55743,62006362119577,73,44268037,0.155855765623
55744,62006362069053,152,2052357072,0.482275212862
55745,62006362110135,194,117206047,0.429359988654
55746,62006362119815,20,255827020,0.0417114818436
55747,62006362102797,39,1921616098,0.105434164632
55748,62006362117559,150,429489025,0.315707899348
55749,62006362067165,267,445692065,0.587813728787
55750,62006362113382,118,1431747023,0.261077329371
55751,62006362108655,195,297215031,0.50011567799
55752,62006362114962,212,145993009,0.473254823764
55753,62006362113561,83,5459870038,0.190810102709
55754,62006362068649,74,743929076,0.189889746028
55755,62006362113494,101,95947031,0.208154940882
55756,62006362107758,22,28601043,0.0564870642464
55757,62006362118922,105,61477519,0.214254643078
55758,62006362114787,92,73494031,0.214791564229
55759,62006362060374,36,326277029,0.396882464958
55760,62006362116497,205,575616023,0.423450621468
55761,62006362039245,63,323949080,0.930171840969
55762,62006362068735,258,3788868026,1.08181164397
55763,62006362100108,7,206023,0.0357482824747
55764,62006362048232,95,1536168068,0.57622112217
55765,62006362108356,328,4544842857,0.753912445383
55766,62006362100960,142,1025658049,0.460526325455
55767,062006362036037,18,54066,0.137809213171
55768,62006362107516,93,209100035,0.247456790959
55769,62006362107739,60,4022688040,0.161000992984
55770,62006362107196,89,106288031,0.203470107565
55771,62006362103254,47,629729052,0.134066181085
55772,62006362108998,1372,405718071,3.32073986901
55773,62006362120214,55,10866021,0.118195482485
55774,62006362129189,883,79980229,1.68272022479
55775,62006362126375,255,33647027,0.495372316719
55776,62006362123536,1413,2038432523,2.8202046492
55777,62006362123030,110,31155028,0.228662377427
55778,62006362122205,368,165294015,0.735458781139
55779,62006362132907,15,26668757,0.0279749493014
55780,62006362122689,305,223557533,0.594077607391
55781,62006362124401,288,325744015,0.564823501124
55782,62006362103362,1066,479102763,2.14059605356
55783,62006362130645,87,53032007,0.165809255692
55784,62006362130070,51,4228007,0.0964404089295
55785,62006362125036,406,181769015,0.796334809722
55786,62006362127348,930,468093011,1.78129338452
55787,62006362124174,710,135296398,1.40298528306
55788,62006362130186,55,26765019,0.103540642939
55789,62006362123523,447,101286195,0.896304402241
55790,62006362132095,35,154987156,0.06517787362
55791,62006362131068,15,3777007,0.0281507581024
55792,62006362128720,51,4784011,0.0954710707956
55793,62006362129887,89,33743009,0.169545951834
55794,62006362126291,88,17902008,0.168701567986
55795,62006362130939,28,54922007,0.05309144165
55796,62006362127651,225,69907007,0.42412505381
55797,62006362122600,466,55979032,0.902295128443
55798,62006362121523,388,158841033,0.765112142615
55799,62006362128666,683,128495516,1.29101434355
55800,62006362126435,1426,166736411,2.7689061119
55801,62006362124458,48,660936023,0.0957803186973
55802,62006362123583,503,59248015,1.00734842575
55803,62006362121292,133,254106024,0.261598829635
55804,62006362120100,89,32276929,0.172431806128
55805,62006362130499,18,63595007,0.0344961005568
55806,62006362127024,25,18447011,0.0479166529473
55807,62006362123486,38,5386023,0.0751375304175
55808,62006362119973,511,521214540,1.02780550864
55809,62006362127644,21,21763011,0.0409994070414
55810,62006362129708,14,125753011,0.0262548603161
55811,62006362119859,117,7397019,0.223886157534
55812,62006362130279,88,39128011,0.166516325829
55813,62006362128973,70,10339011,0.132549969961
55814,62006362111204,303,43451943,0.790357980032
55815,62006362131224,119,307494595,0.224364650838
55816,62006362129004,57,42207011,0.109295245814
55817,62006362127839,165,131188018,0.317382982753
55818,62006362113495,579,286575007,1.43357377862
55819,62006362127932,208,50572020,0.396202026053
55820,62006362122834,179,10178512,0.339289434093
55821,62006362123705,478,252635023,0.960601093494
55822,62006362130398,69,21901007,0.130038769856
55823,62006362127278,117,28811024,0.226660412878
55824,62006362128585,40,73431011,0.0766062239505
55825,62006362125254,47,215668011,0.0899465947194
55826,62006362116977,126,180222033,0.258324727993
55827,62006362126868,83,29329015,0.159319698339
55828,62006362124035,588,91277022,1.15445539695
55829,62006362125536,53,5650019,0.101555311278
55830,62006362123841,49,450305017,0.0976081382139
55831,62006362127595,170,14292011,0.326899833634
55832,62006362123166,480,94047042,0.957749879701
55833,62006362114027,545,220401050,1.27842273944
55834,62006362127194,148,45953011,0.287242207132
55835,62006362125113,97,20514015,0.190980422401
55836,62006362118975,57,46500019,0.123470210817
55837,62006362046373,71,42133012,0.336039807987
55838,62006362115138,683,1055998052,1.73073474768
55839,62006362110101,42,52511039,0.0934094404118
55840,62006362111140,1101,112376011,2.80092431798
55841,62006362106529,119,170323089,0.256668906041
55842,62006362115816,476,93563044,1.02290509335
55843,62006362053226,31,7852082,0.251015356354
55844,62006362043684,39,50112753,1.58829753399
55845,62006362068594,199,1755207068,0.738294737615
55846,62006362119702,86,77356024,0.172857330605
55847,62006362118784,27,34901202,0.0557240831481
55848,62006362121817,94,13241396,0.192707674346
55849,62006362121416,50,4694007,0.107403117469
55850,62006362114276,94,87720071,0.220432352251
55851,62006362121952,614,76967415,1.24038182159
55852,62006362131508,109,8259507,0.203675169394
55853,62006362131990,112,6873007,0.209858532267
55854,62006362126179,541,107849519,1.03587822499
55855,62006362128615,118,58133011,0.228185749594
55856,62006362058969,190,465694053,30.6266727235
55857,62006362126939,476,93273020,0.912570012641
55858,62006362120764,234,72151041,0.47192878678
55859,62006362121367,35,182414016,0.0702663500915
55860,62006362109519,2302,376325616,5.42720004552
55861,62006362119078,407,819555036,0.87040578906
55862,62006362121027,78,186598023,0.147420126811
55863,62006362128417,158,40023011,0.301896935966
55864,62006362131034,21,3047007,0.0390824829889
55865,62006362124446,944,85350015,1.85047274341
55866,62006362123310,71,110125020,0.140432396282
55867,62006362131209,19,2062007,0.036044902242
55868,62006362123461,37,15689015,0.0697034470065
55869,62006362129190,120,21903011,0.227824303325
55870,62006362123796,810,88951515,1.60274134171
55871,62006362129484,57,31655012,0.109117067732
55872,62006362127730,16,10452007,0.0311670602141
55873,62006362131113,114,31976507,0.216657536308
55874,62006362120793,31,23304015,0.0577223200656
55875,62006362124790,140,7625484017,0.27683774076
55876,62006362124986,1420,207712517,2.89174888466
55877,62006362125736,164,42698007,0.321727341978
55878,62006362126009,18,143303011,0.0346241471631
55879,62006362119971,432,122145037,0.868328639012
55880,62006362113219,376,2550656310,0.792021850998
55881,62006362115040,986,307819890,2.2165875562
55882,062006362038119,211,3644574270,1.70296074118
55883,62006362068699,48,5527966202,0.12295627615
55884,062006362028159,2,2008,0.00540217834469
55885,62006362114152,18,32328031,0.0455801366115
55886,062006362034338,122,301711468,0.647953759042
55887,62006362104796,11,11043,0.0306868321963
55888,62006362115426,316,73955524,0.621622185427
55889,62006362113875,63,12549032821,0.150494407317
55890,062006362019111,2,2008,0.00540217834469
55891,62006362105620,96,2351804877,0.253740311624
55892,62006362115660,185,42989031,0.376835036043
55893,62006362105549,43,65959027,0.126837352908
55894,62006362112587,142,1255260019,0.343646477301
55895,62006362101487,18,5094057,0.0524430297462
55896,62006362110094,250,164779015,0.725597113389
55897,62006362061824,662,2164545051,2.11293711345
55898,062006362008365,184,138501060,1.25811935342
55899,62006362108989,79,32104448,0.239569828394
55900,62006362056404,40,2239138033,0.660005597255
55901,62006362111780,38,99789035,0.105700368359
55902,62006362068052,34,29982041,0.0954746372843
55903,62006362109290,56,2075311048,0.132172821256
55904,62006362113320,89,219850042,0.226084087657
55905,62006362113311,5,3703011,0.0146631101262
55906,62006362116066,300,20094008,0.740035678344
55907,62006362116622,37,546161023,0.0824947258311
55908,62006362046789,342,2199564533,9.74051443933
55909,62006362066525,33,3153760039,0.0844338838372
55910,62006362100664,239,280710000,0.520206570228
55911,62006362110399,11,25009034,0.026618642049
55912,62006362113583,198,35473950019,0.444499988272
55913,62006362116928,33,1889023,0.0723256989834
55914,62006362111086,440,29400047,0.992535946012
55915,62006362110488,118,584890040,0.329321488743
55916,062006362018765,199,228686055,0.703057434144
55917,62006362112896,240,433038039,0.594766705104
55918,62006362116788,11,126030,0.0259069894674
55919,62006362056197,199,112852028,6.19692102087
55920,62006362110687,307,2268334052,0.795796149742
55921,062006362013592,49,16061052,2.87781160512
55922,062006362002606,8,434019,1.49847027495
55923,062006362004963,79,349758032,1.92528052498
55924,62006362044377,22,5007041,1.85185832359
55925,62006362060975,133,856653508,13.405088818
55926,62006362058519,26,3707032,0.656394288717
55927,62006362062294,112,19661057,1.95346561412
55928,62006362062679,7,10506022,0.118827244426
55929,062006362019356,29,31915016,0.778836900286
55930,62006362045736,22,250861004,0.335024162632
55931,62006362042564,248,29635875,22.9408441978
55932,062006362006626,82,14107031,2.09370805814
55933,62006362040396,43,12776020,0.633198558071
55934,62006362042445,3,3013,0.0835401157982
55935,62006362049845,49,15032008,1.60677660216
55936,062006362026947,6,75003015,0.287812980204
55937,062006362035406,3,3015,0.0974113605693
55938,062006362023046,107,584385528,3.78902540622
55939,62006362043043,18,25994019,0.786446168471
55940,062006362016423,25,10466044,0.443135959911
55941,62006362060551,50,132531004,4.90218373265
55942,062006362032177,17,540333012,2.18047843673
55943,62006362059650,46,6088067,0.240124259554
55944,62006362049136,2,2007,0.0512820512821
55945,62006362044299,2,2007,0.0512820512821
55946,62006362046033,9,9044,0.122549846502
55947,62006362045698,3,3011,0.0664335664336
55948,62006362054627,97,31292500,3.95550140379
55949,062006362015419,21,14725020,0.450932622761
55950,062006362023433,75,2074085094,0.655184860121
55951,62006362050940,2,2007,0.0512820512821
55952,062006362030459,64,100780015,7.89935821832
55953,062006362029541,263,346298076,1.28739233445
55954,62006362101586,252,131436018,1.15775372892
55955,62006362044170,56,1124561049,0.723310728024
55956,62006362100223,93,111937049,0.279230225418
55957,62006362060558,823,666964501,5.3252570966
55958,62006362056559,16,16064,0.1422909118
55959,62006362101157,4,27005,0.0200892879153
55960,062006362003658,80,4146024,2.81708793754
55961,62006362050643,23,246863063,0.24300614626
55962,62006362114676,47,5730609033,0.109201511445
55963,62006362112710,282,289183031,0.623711134085
55964,62006362118006,16,71959029,0.0334486337012
55965,062006362022193,154,227153041,4.82278464284
55966,62006362045380,16,99146023,0.150609446838
55967,062006362004802,58,866027,0.8208650741
55968,062006362023449,96,361147032,2.17643896553
55969,62006362064278,128,112091092,1.30546513833
55970,62006362050310,10,9604015,0.237812032337
55971,062006362029870,289,1630773102,7.39152910431
55972,62006362041808,232,23142024,9.96951636321
55973,62006362052404,67,14888032,1.29558625906
55974,62006362039289,13,13050,0.186048601254
55975,62006362110349,283,1068869035,0.648478712033
55976,62006362043169,61,10754176054,2.3017194868
55977,62006362060348,20,50076,0.208350875984
55978,62006362067310,360,758144101,1.4048952157
55979,062006362026839,72,8310108035,0.780264575883
55980,062006362006854,10,137507028,0.229470605598
55981,62006362066514,37,210085125,0.143385921877
55982,62006362066824,37,211711043,0.214379897661
55983,062006362027896,33,157092789,0.986952705245
55984,62006362066211,17,1535039,0.118642711968
55985,62006362061874,44,3775315265,0.431868372266
55986,62006362111501,66,226233090,0.163089630924
55987,62006362116717,19,750617023,0.0455167260162
55988,62006362119012,12,271906026,0.0267276043475
55989,62006362112318,42,33089030,0.100767419182
55990,62006362117543,44,28207031,0.102039646884
55991,62006362049075,45,13604055,0.512182118979
55992,062006362001657,20,1227475028,0.638206256973
55993,62006362115922,39,49191046,0.0844403163974
55994,62006362111859,9,425019,0.0243886539303
55995,62006362109071,88,9639355,0.202345044094
55996,62006362113191,60,1180827330,0.144104375698
55997,62006362108330,803,69486943,1.8429402121
55998,62006362107139,289,939674947,0.794622410812
55999,62006362102554,400,3947483058,1.09134290279
56000,62006362109904,11,167030,0.0301120092711
56001,062006362032324,369,30951169,2.80423084966
56002,62006362111130,922,344054040,2.08672244991
56003,62006362101889,111,190001080,0.293478094682
56004,62006362108838,79,6687028,0.226466916972
56005,62006362114164,136,20865043,0.310217130495
56006,62006362102823,103,2915346655,0.279408137354
56007,62006362114301,1,1002,0.00286532951289
56008,62006362110880,54,1672836023,0.130280425966
56009,62006362110578,162,23240027,0.449077683582
56010,62006362106988,70,511301039,0.185605048586
56011,62006362104761,41,153999786,0.112839784988
56012,62006362061888,208,180174106,1.03736604719
56013,62006362043982,11,4906024,0.331464166924
56014,062006362037922,75,403636024,0.947501762337
56015,62006362041544,83,192380020,2.14402260442
56016,62006362042883,14,309403021,0.262591917932
56017,062006362010071,38,103493015,0.569548335801
56018,062006362005966,161,835691136,1.86626847823
56019,62006362065649,7,7027,0.0510191812068
56020,62006362040920,19,3264058,0.228189411566
56021,62006362056739,77,5379981511,0.468540243254
56022,062006362034789,89,5322163171,1.52986264388
56023,62006362064643,95,9852050057,0.551402830874
56024,062006362033441,17,44916027,0.288231188274
56025,062006362037157,38,1122936024,0.835627602011
56026,62006362060354,5,14016,0.0767251536673
56027,62006362054433,10,19033012,0.364916629911
56028,62006362053753,65,9548012,1.94539146024
56029,62006362041938,5,5027,0.0605708534221
56030,62006362049810,47,3328563060,0.369576966319
56031,62006362047202,104,181146068,0.946242366461
56032,62006362056571,8,315000,0.0715945176252
56033,062006362036100,14,123980000,0.38420348057
56034,62006362061495,32,10802035,1.24874823752
56035,62006362049689,48,10758168,0.211071192886
56036,62006362049538,9,45039,0.0923642302863
56037,62006362050141,11,47046,0.158828094291
56038,62006362058454,36,6079526,0.441599031459
56039,62006362065231,5,5019,0.0377546384099
56040,062006362035200,195,111220034,6.54599266372
56041,62006362063197,14,88091031,0.153171230307
56042,062006362020993,120,904728031,3.28257327778
56043,062006362023358,15,1014058,0.113748996193
56044,62006362039290,225,22478047,5.83753144088
56045,62006362050498,158,34465386,1.19483155098
56046,62006362049031,26,1085043,0.240374286996
56047,062006362036560,13,26891004,0.670066968768
56048,062006362036614,17,71503015,0.989494238793
56049,62006362051947,46,4437008,1.87247622688
56050,62006362044249,12,16005020,0.297222830933
56051,62006362058394,4,6741015,0.140252454418
56052,062006362026952,41,1082615028,1.07393716628
56053,062006362007991,34,2287542054,0.43913342487
56054,62006362053919,19,3064016,1.61397453563
56055,062006362036779,36,7268019,2.77482531025
56056,062006362037219,54,19344019,1.60168072571
56057,62006362058865,7,40770000,0.292520406463
56058,062006362002315,98,1150995020,2.71794953588
56059,062006362037134,112,143130012,14.0360571992
56060,062006362001905,4,4019,0.109889643463
56061,62006362059648,74,194691051,1.76650308204
56062,62006362056193,289,1721610072,6.97011038019
56063,62006362063983,71,946832035,0.599114424863
56064,62006362056117,100,247027743,0.604974750872
